,title,wos,clean_abstract
249,How to cool hot-humid (Asian) cities with urban trees? An optimal landscape size perspective,WOS:000456751200028,urban area typically experience higher temperature compared surrounding rural area known urban heat island effect uhi urban greenery capable mitigating uhi creating microclimates lower temperature surroundings known urban cooling island uci previous study proved effectiveness uci different perspective however specific optimal level landscape patch size regional scale implemented urban planner identified in estimated optimal patch size seven selected hot humid asian city help google cloud computing python programming well spatial statistical analysis a two tier two optimal patch size distribution threshold value efficiency tvoe urban tree region found eight landscape level index used explore variance tvoe percentage landscape pland edge density ed mean landscape shape index shape_mn mean fractal dimension frac_mn largest patch index lpi mean euclidian nearest neighbor distance enn_mn found significant correlation tvoe while average normalized difference vegetation index ndvi_mn average background temperature bgt_mn found highly associated variance tvoe further concept model simulate effect ndvi_mn bgt_mn also proposed these finding extend understanding uci effect urban tree well providing basis scientific adaption planning region
250,"Linking green infrastructure to urban heat and human health risk mitigation in Oslo, Norway",WOS:000512281700116,predicted extreme temperature globalwarming aremagnified city due urban heat island effect even target average temperature increase paris agreement met temperature hottest month northern city like oslo predicted rise 5 degree
251,Categorization of weathering stresses for photovoltaic modules,WOS:000429417700004,solar energy conversion requires permanent outdoor operation essential component photovoltaic module solar collector reflector they exposed weathering stress stress level depend local climate monitoring climatic property sample property different climatic zone alpine arid maritime moderate tropical several year provided base categorization climate local differ much year year term frequency distribution big difference found different region climatic zone especially solar irradiation location dependent alpine location show highest uv irradiation uv fraction solar irradiation varying 2 2 tropic 4 7 alp temperature histogram modeled gaussian distribution function maritime histogram slim high showing cooling sea wind several approach categorization local climate applied mean temperature effective temperature corresponding constant testing time fictive degradation process arbitrary activation energy categorization relative humidity revealed humid climate alpine tropical test site considering time wetness rh 80 obviously humidity stress corrosivity would different site therefore holistic approach considering stress factor simultaneously would appropriate categorization interaction sample creates called micro real stress sample surface temperature daily temperature cycle surface humidity temperature enhanced photo degradation condition accelerated life testing alt modeled base monitored climatic data sample temperature different different location they offer another possibility categorization climatic stress option designing adapted component
252,Air conditioning and global inequality,WOS:000687258500006,a global temperature go income rise air conditioner sale poised increase dramatically recent study explore potential economic environmental impact growth relatively little attention paid implication inequality in use household level microdata 16 country characterize empirically relationship income residential air conditioning show current future air conditioner usage concentrated among high income household not richer country much air conditioning poorer country within country adoption highly concentrated among high income household pattern adoption particularly stark relatively low income country pakistan show vast majority adoption 2050 concentrated among upper income tercile use model forecast future adoption show pattern vary across country income level discus pattern mean health productivity educational inequality
253,A comparative case study of volcanic-rock vernacular dwelling and modern dwelling in terms of thermal performance and climate responsive design strategies in Hainan Island,WOS:000673402300001,volcanic rock dwelling special kind traditional vernacular architecture high value located north hainan island china in order clarify thermal mechanism difference volcanic rock dwelling modern dwelling haikou main factor affecting thermal comfort dwelling analyzed investigation indoor thermal environment yangshan lava area haikou result show volcanic rock dwelling achieve 10 h 23 30 9 30 next day air temperature 28 7 degree
254,Nonlinear Cooling Effect of Street Green Space Morphology: Evidence from a Gradient Boosting Decision Tree and Explainable Machine Learning Approach,WOS:000901365300001,mitigation heat island effect critical due frequency extremely hot weather urban street greening achieve mitigation improve quality urban space people welfare however clear definition street green space morphology lacking nonlinear mechanism cooling effect still unclear interaction street green space morphology surrounding built environment investigated used machine learning deep learning computer vision method predict land surface temperature based street green space morphology surrounding built environment performance xgboost lightgbm catboost model compared nonlinear cooling effect offered street green space morphology analyzed using shapley method result show street high level green environment exposure gvi 0 4 ndvi 4 accommodate type green space morphology maintaining cooling effect additionally proportion vegetation simple geometry fi 0 2 large leaf fd 0 65 light colored leaf csi 13 high leaf density tde 3 increased street low level green environment exposure gvi 0 1 ndvi 2 5 meanwhile street highly variable building height afi 1 5 large area covered building bc 0 3 increase large leaf vegetation fd 0 65 decreasing dark leaf vegetation csi 13 us machine learning method construct nonlinear cooling benefit model street green space morphology proposes design recommendation different street green space consider provides reference urban thermal environment regulation
255,The influence of spatial configuration of green areas on microclimate and thermal comfort,WOS:000441562200010,it shown spatial configuration green area strongly influence cooling effect however specific correlation sufficiently studied to systematically clarify correlation spatial configuration cooling effect green area 25 idealized scenario designed simulated using microclimate model envi met these 25 scenario represent green area five different spatial configuration integrated green area sparse dotted green area dense dotted green area belt shaped green area parallel wind direction belt shaped green area vertical wind direction five vegetation type tree big canopy tree small canopy hedge shrub 50 cm grass 10 cm grass human thermal comfort scenario evaluated mean physiologically equivalent temperature pet using rayman result reveal influence fragmentation degree quantified patch density edge density shape complexity quantified land shape index orientation green belt vegetation type cooling effect green area spatial configuration vegetation type green area found jointly affecting efficiency green area cooling effect highest cooling effect appears 2 pm reaching 6 3 k scenario belt shaped green area parallel wind direction big canopy tree conclusion provide suggestion adaptive design planning urban green area future
256,"Assessing the Correlation between Land Cover Conversion and Temporal Climate Change-A Pilot Study in Coastal Mediterranean City, Fethiye, Turkey",WOS:000360565400007,rapid growth expansion urbanized landscape city resulted increase air temperature lowered bioclimatic comfort level urban landscape recent study estimate climatic response urban landscape conversion mostly examined relationship land use land cover lulc land surface temperature lst data collected using advanced remote sensing r technique instead atmospheric temperature in respect four decadal landsat image 1980s used investigate impact landscape transformation atmospheric temperature mean average minimum maximum monthly air temperature datasets used analysis corine coordination information environment index used determine lulc diversity urban development boundary urban periphery consequently clustered lulc value last three decade integrated decadal air temperature anomaly finding revealed important relationship monthly mean air temperature land change recent decade resulted increase urban fabric land use deforestation land cover change conversion permanent crop field artificial green house earlier vegetable production r sqr value regression 97 7 88 5 90 6 respectively on hand important increasing temperature trend obtained average monthly minimum air temperature support global warming concern ipcc intergovernmental panel related study concluded increased nighttime temperature result urban heat island uhis result used support better urban landscape plan architectural design improve human thermal comfort sustainable urban life mediterranean city street geometry orientation wind breeze height width h w ratio building size open green space examined carefully urban planning design
257,Climate Adaptability Analysis on the Shape of Outpatient Buildings for Different Climate Zones in China Based on Low-Energy Target,WOS:000900350100001,under impact covid 19 need urban expansion large number outpatient building rapidly constructed problem high energy consumption always ignored there lack adaptability building shape different zone many study shown reasonable shape early stage design significantly reduce energy consumption building therefore help architect quickly select reasonable shape effectively reduce energy consumption summarized number outpatient building case china proposed three typical building shape centralized type shape 1 corridor type shape 2 courtyard type shape 3 design builder tool used simulate analyze typical building energy consumption different zone simulation result show shape 2 angle 0 degree chosen severe cold zone shape 1 angle 90 degree chosen cold zone shape 1 angle 0 degree chosen hot summer cold winter zone shape 1 angle 60 degree chosen hot summer warm winter zone shape 1 shape 2 chosen warm zone result provide suggestion energy saving design outpatient building china area similar condition result help architect make rapid shape selection early stage design
258,Future trends in compound concurrent heat extremes in Swiss cities-An assessment considering deep uncertainty and climate adaptation options,WOS:000859044700002,interaction multiple hazard across various spatial temporal scale typically cause compound extreme weather event compound concurrent hot day night cchdns extreme combine daytime nighttime heat greater concern health individual hot day hds hot night hn even though frequency lower utilize bottom exploratory approach investigate option various unfolding future scenario alleviate impact heatwaves affect frequency intensity cchdns use observation 1981 2020 switzerland future model scenario ch2018 analyze historical future trend individual hot day followed hot night hdns first metric length frequency cchdns second third metric near future 2020 2050 far future 2070 2100 result show frequent lengthier hdns city emission scenario notably significant high emission scenario highest increase hdns occur lugano 65 8 day decade 1 historical period 110 371 day decade 1 near future far future ii geneva historical 48 day decade 1 108 362 decade 1 iii basel 48 74 217 day future followed iv bern 15 44 213 day v zurich 14 50 217 day decade 1 near future far future respectively consistently project cchdns april october become likely intense city emission scenario higher increase rcp8 5 scenario 2050s frequency compound extreme heatwaves exceeding historical threshold night day temperature may increase 3 5 7 8 fold become 3 3 5 3 fold lengthier city switzerland far future find option targeting higher tolerance increased minimum temperature contribute reducing compound extreme event frequency intensity option address maximum daily temperature
259,Invited review: Are adaptations present to support dairy cattle productivity in warm climates?,WOS:000289789000001,environmental heat stress present warm season warm episode severely impairs dairy cattle performance particularly warmer climate it widely viewed warm breed zebu sanga cattle adapted evolved such adaptation might exploited increasing cattle productivity warm climate decrease effect warm period cooler climate literature reviewed presence adaptation evidence clear resistance tick tick transmitted disease zebu sanga breed well possible development resistance tick additional breed development resistance tick demand time hence need balanced potential use insecticide vaccination presumption higher sweating rate zebu derived breed based upon morphological difference sweat gland breed substantiated relatively study examined hair coat characteristic response seasonal heat particularly temperate breed recently gene slick hair coat observed improved heat tolerance introduced temperate breed no solid evidence exists hair coat line lighter well fed warm adapted holstein warm breed f1 cross share dominant characteristic lower maintenance requirement milk yield limited response improved feeding management these characteristic adaptation feed limited environment constitutive useful serving survival feed scarce seasonal high temperature prevail negative relationship milk yield fertility present temperate climate breed also prevails zebu cattle fertility impairment warm condition might counteracted advanced farming system extra corporeal early embryo culture in general adaptation found warm cattle breed increase heat dissipation capacity rather diminished induced strain decreasing milk production negative relationship reproductive efficiency milk yield although relatively low also appears zebu cattle association coupled limited feed intake acting millennium probably created selection pressure low milk production breed
260,Representing the dwelling stock as 3D generic tiles estimated from average residential density,WOS:000368306700024,forecasting variability dwelling residential land important estimating future potential environmental technology present innovative method converting average residential density set one hectare 3d tile represent dwelling stock these generic tile include residential land well dwelling characteristic method based detailed analysis english house condition survey data density calculated inverse plot area per dwelling found disaggregated age band urban morphology area type frequency distribution plot density per dwelling type represented gamma distribution shape parameter revealed interesting characteristic dwelling stock changed overtime it showed consistent trend older dwelling greater variability plot density newer dwelling also apartment detached dwelling greater variability plot density terraced semi detached dwelling once calibrated shape parameter gamma distribution used convert average density per housing type frequency distribution plot density these approximated systematically selecting set generic tile these tile particularly useful medium multidisciplinary decentralized environmental technology requires understanding variability dwelling occupancy urban space it thereby link socioeconomic modeling city region physical modeling dwelling associated infrastructure across spatial scale tile method validated comparing result english regional housing survey data dwelling footprint area data next step would explore possibility generating generic residential area type adapt method country similar housing survey data
261,"The role of green roofs in mitigating Urban Heat Island effects in the metropolitan area of Adelaide, South Australia",WOS:000384913000014,changing urban environment replacing vegetated surface low albedo material one reason increasing temperature urban environment consequently also one key cause urban heat island effect in experimental investigation micro scale also numerical simulation macro scale typical urban environment adelaide conducted estimate potential mitigating uhi effect result showed existing low albedo material asphalt metal roof brick pavement contribute heat island potential also urban development lack natural vegetation contribute increased temperature city ability two type extensive intensive green roof reduce surrounding micro temperature monitored result showed significant cooling effect summer time could behave insulation layer keep building warmer winter furthermore different scenario adding green roof adelaide urban environment investigated using envi met model scenario modelling adding green roof typical urban area adelaide supported hypothesis lead reduction energy consumption adelaide urban environment also increased use water sensitive urban design technology green wall street tree together adoption high albedo material recommended achieving optimum efficiency term reducing urban temperature mitigating urban heat island effect
262,The optimum temperature of soil microbial respiration: Patterns and controls,WOS:000432884100007,temperature response soil microbial respiration r h significance optimum temperature r h key parameter accurately modeling responds temperature warming scenario however knowledge t opt natural ecosystem remains limited especially large scale increase uncertainty projection here collected 25 soil tropical cold temperate forest northern hemisphere quantify regional variation t opt control underlying variation r h measured high frequency using novel system mode temperature gradually increasing 5 50 degree
263,Integrating illuminance and energy evaluations of cellular automata controlled dynamic shading system using new hourly-based metrics,WOS:000442713900034,in cooling dominant climate solar heat gain due sunlight inevitable considered designing energy efficient facade explores potential contribution utilizing monotonous free elementary cellular automaton pattern adaptive shading system applied building facade order mitigate undesirable impact excessive solar penetration cooling dominant climate it also present new approach evaluating daylighting performance energy demand dynamic shading system early stage design grasshopper exploited parametric modeling elementary cellular automaton pattern methodological procedure realized two main phase first evaluates 256 elementary cellular automaton possible rule elect one random pattern ensure equitable distribution natural daylight internal space computational simulation conducted second phase using diva rhino archsim evaluate performance elected elementary cellular automaton pattern applied dynamic shading based newly developed hourly based metric hourly daylight illuminance hdi300 hoy hourly sunlight illuminance hsi3000 hoy hourly energy consumption hec adaptive facade variation configuration could formalized maximizes daylighting minimizes energy demand simulation result showed adaptive facade outperformed static shading configuration exhibited ability obtain adequate level natural daylighting mitigated undesirable impact excessive solar penetration maintained minimized amount cooling load artificial lighting energy demand throughout year developed tool aid architect navigating responsive facade design order promote indoor environmental quality cooling dominant climate addition redefine evaluation criterion meet local building performance requirement improve architectural aesthetic human health
264,"Climate Adaptation and Indoor Comfort Improvement Strategies for Buildings in High-Cold Regions: Empirical Study from Ganzi Region, China",WOS:000751347100001,improvement building living condition high cold area always issue worthy attention currently using field survey data evaluation ganzi region based western plateau china typical example restricted factor natural condition economic level winter indoor thermal environment western plateau house generally poor taking new residential house ganzi region case author conducted field analysis first author analyzed construction technology functional layout building thermal environment testing investigation second author analyzed user activity path according production lifestyle thirdly author comprehensively evaluated indoor thermal comfort questionnaire predicated mean vote pmv predicted percentage dissatisfied ppd evaluation model result showed 1 construction technology functional layout temperature distribution new residential building consistent user activity path could effectively improve thermal insulation ability thermal comfort 2 compared developed eastern region user building showed stronger tolerance wider acceptable temperature range extreme environment 3 certain cooperative work condition indoor temperature 10 14 degree
265,Impacts of climate change on wind energy power - Four wind farms in Spain,WOS:000494885700113,there growing interest may affect energy sector including change wind energy generation build existing adding economic component considers affect operating margin investment value specific wind farm spain a projection wind speed carried using ensemble three model two scenario rcp 4 5 8 5 two time period 2018 2041 2042 2065 per plant using historical power curve change wind speed converted production output result show variation production 8 change operating margin 10 seasonal generation may fluctuate well increase summer decrease winter an investment analysis also conducted consider may influence future development sector
266,Climate change shifts the trade-of between lower cooling and higher heating demand from daylight saving time in office buildings,WOS:000922224900001,original intention daylight saving time dst save energy required artificial lighting one hour shift working hour however also impact current future heating cooling demand building yet thoroughly investigated here daylight saving time induced heating cooling demand archetype office across united state simulated 15 city different representative concentration pathway rcp trajectory dst reduces cooling increase heating maximum saving 5 9 cooling 4 4 increase heating simulated current climatic condition noting cooling dominates building demand dst period increase future cooling demand significantly affect combined heating cooling potential reducing energy demand dst introduced however relative reduction e decrease percentage total cooling demand smaller considering impact dst cooling heating energy demand depends geographical location determines amount temporal pattern cooling heating demand for considered case study introducing dst generally resulted overall combined saving maximum saving 3 port angeles assuming rcp 4 5 scenario policy shift working hour need evaluated considering impact building energy demand necessary establish whether saving cooling saving heating energy demand achieve higher co2 emission reduction
267,Impact of climate change on yield and water use efficiencies of potato in different production regions of South Africa,WOS:000543265200001,in south africa potato produced region different climate expected result higher temperature thus increasing incidence heat stress lowering risk frost mid altitude area increasing ambient carbon dioxide level enhance photosynthetic rate reduce water use potato assessed impact potential yield water use efficiency wue twelve potato production region south africa using lintul potato crop model with current planting time simulated yield 1 961 2 050 increased 0 02 0 40 ha 1 1 wue 0 00 0 08 g l 1 1 evapotranspired improvement yield wue close zero crop grown hot period increasing incidence heat stress higher evapotranspiration largely discounted benefit higher co 2 level particularly case interior production region expected temperature increase severe in many region potato grower likely respond advancing planting time often trade existed maximising yield wue a compromise could achieved planting early possible optimum spring planting window summer crop
268,"Solar radiation prediction using improved soft computing models for semi-arid, slightly-arid and humid climates",WOS:000801988100010,in monthly solar radiation predicted semi dry dry wet climate adaptive neurofuzzy interface system anfis radial basis function neural network rbfnn multi layer perceptron mlp model used predicting solar radiation sr grasshopper algorithm goa utilized improve performance anfis rbfnn mlp model three station iran namely rasht humid yazd semi arid tehran slightly arid considered case study accuracy goa benchmarked particle swarm optimization pso salp swarm algorithm ssa result reveal best input combination relative humidity wind speed rainfall temperature three station a comprehensive performed select best input combination main contribution create new hybrid anfis model predicting monthly solar radiation different climate besides effect different parameter comprehensively investigated solar radiation indicates temperature effective parameter estimating sr dry semi dry it found rainfall play key role estimating sr wet region main finding determination suitable input scenario predicting sr important issue different input scenario different climate provide different performance besides use robust optimization algorithm training method significant step modeling process sr result indicate mean absolute error mae anfis goa 3 8 8 9 le comparison mlp goa rbfnn goa respectively training stage yazd station besides mae anfis goa 26 31 le mlp goa rbfnn goa respectively training stage tehran station result indicate nse value anfis goa anfis ssa anfis pso anfis model 0 94 0 88 0 84 0 79 respectively testing stage rasht station it found anfis goa attains higher accuracy predicting sr different climate
269,Extreme Heat and COVID-19 in New York City: An Evaluation of a Large Air Conditioner Distribution Program to Address Compounded Public Health Risks in Summer 2020,WOS:000931764400001,in summer 2020 new york city nyc implemented free air conditioner ac distribution program response threat extreme heat covid 19 program distributed installed ac home nearly 73 000 older low income resident public private housing to evaluate program impact survey data collected october 2020 february 2021 via mail online 1447 program participant 902 non participating low income nyc adult without ac comparison group data examined calculating frequency proportion logistic regression model participant 3 time likely report staying home hot weather summer 2020 compared non participant adjusted odds ratio aor 3 0 95 confidence interval ci 2 2 4 1 difference group summer 2019 aor 1 0 ci 0 8 1 3 participant le likely report 2020 hot weather made feel sick home compared non participant aor 0 2 ci 0 2 0 3 program helped participant low income resident primarily people color stay home safely hot weather these result relevant health effort heat health intervention
270,ON THE RELIABILITY OF COMPUTER-BASED CLIMATE MODELS,WOS:000482645100006,since 1850 global surface temperature earth warmed 0 9 degree
271,Occupants' motivation to protect residential building stock from climate-related overheating: A study in southern England,WOS:000469901200018,temperate zone including uk mainland europe continue exposed increasing temperature frequent heatwaves global warming continues built environment mitigate public health risk overheating recommendation precautionary action home published government industry a key player improving resilience householder determine whether precautionary measure installed home previous flooding applied protection motivation theory examine determinant householder response risk however flooding risk differ overheating several way current build work address gap understanding householder propensity install precautionary measure overheating a large scale survey n 1007 householder conducted south england regression analysis applied data while threat appraisal perception threat risk severity influence motivation take action coping appraisal perception ability make change effectiveness change convenience stronger predictor particularly flat dweller previous experience overheating directly influence protection motivation age negatively related intention act income significant factor recommendation policy practice include focusing enhancing coping appraisal targeting older citizen customising initiative type property occupancy framing mitigating action way protection overheating
272,Planning for future sea-level rise in Swedish municipalities,WOS:000212146200005,a warmer lead rising sea level despite uncertainty rapid substantial future sea level rise slr society need prepare adapt examines state planning future slr sweden surveying 33 coastal municipality southern sweden interviewing local regional national authority relevant accountability result reveal considerable gap current planning slr almost one third municipality lack guiding planning document slr two third discus slr beyond 2100 argue prevailing uncertainty ambiguity assessment future slr problematic within traditional predict act paradigm robust approach scenario planning reduce many problem
273,Cooling down the world oceans and the earth by enhancing the North Atlantic Ocean current,WOS:000515172300003,world going intensive change due global warming it well known reduction ice cover arctic ocean contributes increasing atmospheric arctic temperature due reduction albedo effect increase heat absorbed ocean surface arctic ice cover also work like insulation sheet keeping heat ocean dissipating cold arctic atmosphere increasing salinity arctic ocean surface would allow warmer le salty north atlantic ocean current flow surface arctic ocean considerably increasing temperature arctic atmosphere release ocean heat trapped ice argues north atlantic ocean current could maintain arctic ocean ice free winter longwave radiation heat loss space would larger increase heat absorption due albedo effect present detail fundamental arctic ocean circulation present three possible approach increasing salinity surface water arctic ocean it discus increasing salinity arctic ocean would warm atmosphere arctic region cool ocean possibly earth however might take thousand year effect cooling ocean cool global average atmospheric temperature
274,"The impact of vegetation types on air and surface temperatures in a temperate city: A fine scale assessment in Manchester, UK",WOS:000328659800013,with increasing urbanisation prediction increased frequency heat wave projected scenario one strategy suggested address mitigation urban area increased use greenspace a number study analysed strategy use empirical analytical method numerical method these tend focus city regional scale change land use broad categorisation greenspace type test seven greenspace scenario might applied block neighbourhood level resulting microclimate change achieved application temperate city northwest england using suburban commercial site manchester uk case area utilises urban microclimate model envi met compare change air surface temperature warm summer day july 2010 approximately 4
275,THE ROLE OF URBAN GARDENING IN BUILDING CITY RESILIENCE TO CLIMATE CHANGE,WOS:000718843200002,two purpose first illustrate role urban gardening play building city resilience various negative impact caused change economic social sphere well connection global warming second goal investigate whether polish city use urban gardening strengthen resilience socio economic system based literature study experience contemporary trend urban gardening different country presented key factor improving resilience city some initia tives project described based dedicated website to formulate recommendation polish city result let feel project 44 urban plan developed subjected critical analysis worldwide usage urban gardening strengthen city resilience becoming common polish city yet join positive trend
276,Thermal Simulation of Ice Cellars as a Basis for Food Security and Energy Sustainability of Isolated Indigenous Communities in the Arctic,WOS:000805148700018,underground storage facility dug permafrost ice cellar natural mean preserving food condition transport isolation total energy dependence imported fuel in context rapidly changing natural condition storage facility become unstable due warming degradation permafrost monitoring modeling thermal regime permafrost soil around ice cellar help ass impact predicted climatic change effectiveness engineering solution sustain facility in made attempt simulate predict thermal regime permafrost around ice cellar located community lorino ne russia found 2050 depth seasonal thawing soil storage facility increase 1 12 1 74 1 19 2 53 mean annual ground temperature increase 0 5 degree
277,Developing a GIS tool for emergency urban cooling in case of heat-waves,WOS:000561893700007,many city expected face strong increase frequency intensity heat wave end 21st century due in paris frequency heat wave could rise average one day per year 14 26 day per year temperature reaching 50 degree
278,"Urban planning indicators, morphology and climate indicators: A case study for a north-south transect of Beijing, China",WOS:000287069200022,eleven site representing different urban morphology across central beijing used simulate urban heat island effect explore relationship urban planning indicator indicator daily maximum minimum surface temperature result indicate mesoscale urban planning indicator explain majority urban difference among site for example green cover ratio floor area ratio explain 94 47 98 57 variance daily maximum surface temperature green cover ratio building height explain 98 94 99 12 variance daily minimum surface temperature floor area ratio green cover ratio building density together explain 99 49 99 69 variance time peak surface temperature furthermore green cover ratio identified significant urban planning indicator affecting urban thermal environment
279,The Duality of Reforestation Impacts on Surface and Air Temperature,WOS:000535659000003,evidence mounting temperate zone reforestation cool surface temperature t surf mitigating deleterious effect warming while t surf drive many biophysical process air temperature t equally important target mitigation whether reduction t surf translate reduction t remains complex fraught several nonlinear intertwined process in particular forest canopy structure strongly affect near surface temperature gradient complicating cross site comparison here influence reforestation t assessed targeting temperature metric le sensitive local canopy effect specifically consider aerodynamic temperature t aero estimated using novel procedure rely assumption monin obukhov similarity theory well extrapolated temperature surface layer t extrap approach tested flux tower data grass field pine plantation mature hardwood stand co located duke forest north carolina usa during growing season daytime period t surf 4 6 degree
280,Micro-climate adaptation of whole building energy simulation in large complexes,WOS:000407183800007,purpose evaluate cooling demand summer day large city area bioclimatic intervention outdoor space using whole building thermal simulation kind intervention ultimately lead microclimatic city prediction microclimate data whole day large area due change outdoor space time cost demanding a model prediction hourly microclimatic data region whole day employing fourier analysis past measured future simulated cfd analysis microclimate data limited period sunlight hour also developed whole building energy simulation software ta edsl applied quite large built space similar 500 x 500 simultaneous simulation building area took account detailed building construction data mutual shading building local climatic condition in context strategy practice building complex follow future relation could investigated simulation estimation cooling load building space related building age orientation height main outcome ability ass building energy performance due exterior micro improvement simultaneously 200 building
281,Spatial relationship between land development pattern and intra-urban thermal variations in Taipei,WOS:000573593400002,ass influence land development pattern intra urban thermal variation densely developed subtropical city considering joint effect greenspace pattern built geometry despite growing urban climate scale support urban planning scientificallyinformed strategy still well documented warm city temperate city in response us land surface temperature geoinformation ass subtropical city taipei taiwan result show cooler environment associated natural surface also inter relation different spatial arrangement building an open layout tends lower temperature low mid rise building whereas compact layout coolest form high rise building cooling benefit open layout however related increase greenery clustering distribution greenspaces produce notable cooling accordingly proposes four heat mitigation strategy taipei 1 increasing amount water body vegetation greater coverage coherence 2 taking building height shadow account regeneration development 3 increasing spacing greenery low midrise building 4 avoiding construction compact low rise building corrugated iron steel
282,Planning for cooler cities: A framework to prioritise green infrastructure to mitigate high temperatures in urban landscapes,WOS:000347511400013,warming associated urban development exacerbated future year temperature increase due strategic implementation urban green infrastructure ugi e g street tree park green roof facade help achieve temperature reduction urban area delivering diverse additional benefit pollution reduction biodiversity habitat although greatest thermal benefit ugi achieved climate hot dry summer comparatively little information available land manager determine appropriate strategy ugi implementation climatic condition present framework prioritisation selection ugi cooling framework supported scientific literature examining relationship urban geometry ugi temperature mitigation used develop guideline ugi implementation maximises urban surface temperature cooling focus particularly quantifying cooling benefit four type ugi green open space primarily public park shade tree green roof vertical greening system green wall facade demonstrate framework applied using case melbourne
283,Integrated crop water management might sustainably halve the global food gap,WOS:000371488300019,a planetary boundary rapidly approached humanity little room additional expansion conventional intensification agriculture growing world population spread food gap ample evidence exists improved farm water management close water related yield gap considerable degree global significance remains unclear in modeling investigate systematically extent integrated crop water management might contribute closing global food gap constrained assumption pressure water resource land increase using process based bio agrosphere model simulate yield increasing potential elevated irrigation water productivity including irrigation expansion thus saved water optimized use situ precipitation water alleviated soil evaporation enhanced infiltration water harvesting supplemental irrigation current projected future 20 model without beneficial co2 effect result show irrigation efficiency improvement save substantial amount water many river basin globally 48 non productive water consumption ambitious scenario rerouted irrigate neighboring rainfed system boost kcal production significantly 26 global increase low tech solution small scale farmer water limited croplands show potential increase rainfed yield similar extent in combination ambitious yet achievable integrated water management strategy explored could increase global production 41 close water related yield gap 62 unabated adverse effect crop yield many region improvement water management analyzed buffer effect significant degree
284,Making cities resilient to climate change: identifying win-win interventions,WOS:000396617300007,urbanisation truly global phenomenon starting 39 1980 urbanisation level rose 52 2011 ongoing rapid urbanisation led increase urban greenhouse gas ghg emission urban risk also increased increase induced extreme weather event low income urban dweller living sensitive location despite increased emission including ghgs heightened vulnerability mitigation action rare city developing country city overwhelmed worsening congestion air pollution crime waste management unemployment problem lack resource capacity constraint factor discourage city embarking mitigation pathway given multitude problem faced simply appetite stand alone urban mitigation policy programme urban mitigation goal achieved co benefit intervention targeted solving pressing urban problem challenge identifies administratively simple urban intervention help city solve pressing service delivery urban environmental problem simultaneously mitigating rising urban ghg emission vulnerability
285,Accelerating Urban Heating Under Land-Cover and Climate Change Scenarios in Indonesia: Application of the Universal Thermal Climate Index,WOS:000651498600001,causing increase frequency magnitude heat wave huge impact urban population worldwide in indonesia southeast asian country tropical zone increasing heat wave duration due also magnified projected rapid urbanization therefore mitigation measure also solution frequent extreme weather event necessary essential local level projected increase heat wave duration trigger greater health related risk it also drive higher energy demand particularly urban area cooling new smart solution growing urbanization reducing urban heat island phenomenon critical order identify analyzing changing magnitude spatial distribution urban heat essential projected current future spatial variability heat stress index three city indonesia namely medan surabaya denpasar land cover scenario quantified universal thermal index utci two period baseline 1981 2005 future 2018 2042 our result demonstrated currently higher level utci identified urban center three city indicating contribution urban heat island phenomenon higher utci under scenario three city experience increase heat whereas applying land cover scenario demonstrated medan denpasar utci likely experience higher increase 3 1 degree
286,Evaluating the impacts of greening scenarios on thermal comfort and energy and water consumptions for adapting Paris city to climate change,WOS:000426591900016,recent projection predict amplification global warming frequent extreme event heat wave therefore city counterbalance adverse change urgent among available strategy urban greening measure frequently encouraged improve thermal comfort energy demand whose impact well known scale city in evaluate effect various urban greening scenario based urban simulation across paris area modelling relies town energy balance model scenario tested consist increase ground based vegetation implementation green roof compatible building two combined result show increasing ground cover stronger cooling impact implementing green roof street temperature even greening rate proportion tree important green roof however effective way reduce energy consumption summer also annual basis effect various greening measure may different season finally addressed order draw comprehensive inventory climatic impact strategy
287,Cycling in a changed climate,WOS:000347369700002,use bicycle substantially affected weather pattern expected future result it therefore important understand resulting potential change bicycle flow order accommodate planning cycling propose framework model change bicycle flow london developing negative binomial count data model incorporating future projected weather data downscaled global model first approach area high temporal resolution hourly model allows u decipher change annual basis also seasonal daily basis find modest 0 5 increase average annual hourly bicycle flow london network due changed increase primarily driven higher temperature due changed although increase tempered due higher rainfall annual average mask difference impact season though bicycle flow expected increase summer winter month 1 6 decrease spring 2 remain nearly unchanged autumn leisure cycling affected changed increase around 7 weekend holiday cycle flow summer month
288,"Priority coral conservation areas under global warming in the Amami Islands, Southern Japan",WOS:000865367800001,coral reef ecosystem highly sensitive amami island southern japan selected area it important select area given priority conservation subsequently direct resource objective identify location low bleaching potential future increase water temperature well high larval recruitment area high larval supply capacity area based connectivity simulated coral bleaching rate larval connectivity historical 2000s future rcp2 6 rcp8 5 2090s condition using high resolution 1 30 degree x 1 50 degree future ocean regional projection dataset from model simulation coral bleaching occur area 2000s however bleaching frequency would increase significantly rcp8 5 2090s projected mass coral bleaching event occur half year decade larval dispersion simulation show particle released amami island remain area however fluctuation sink strength source strength among island larger within island difference connectivity scenario apparent grid cell low bleaching rate high potential larval sink source scenario selected since result identify priority conservation area important conduct conservation strategy according specific characteristic island
